url,title,property_type_raw,price_php,price_text,price_is_per_sqm,bedrooms,bathrooms,area_sqm,location_text,category,source,scraped_at
https://onepropertee.com/4-bedroom-single-detached-house-sale-mactan-lapu-lapu-cebu-property-6736,4-bedroom Single Detached House For Sale in Mactan Lapu-Lapu Cebu,For Sale New Single Detached House,9500000.0,₱ 9.50 million,False,4.0,4.0,170.0,Mactan Lapu Lapu Cebu,house,onepropertee,2026-06-14T16:41:16
https://onepropertee.com/modern-house-sale-lapu-lapu-property-4798,Modern House for Sale in Lapu Lapu City,For Sale New Single Detached House,18000000.0,₱ 18.0 million,False,5.0,5.0,480.0,Mactan Lapu Lapu Cebu,house,onepropertee,2026-06-14T16:41:16
https://onepropertee.com/pre-owned-fully-furnished-7-bedroom-single-detached-house-sale-cebu-property,Pre-Owned FULLY FURNISHED 7-bedroom Single Detached House For Sale in Cebu City,For Sale Pre-Owned Single Detached House,55000000.0,₱ 55.0 million,False,7.0,6.0,768.0,Cebu City,house,onepropertee,2026-06-14T16:41:16
https://onepropertee.com/pre-owned-5-bedroom-single-detached-house-sale-cebu-property,Pre-Owned 5-bedroom Single Detached House For Sale in Cebu City,For Sale Pre-Owned Single Detached House,150000000.0,₱ 150 million,False,5.0,5.0,900.0,Cebu City,house,onepropertee,2026-06-14T16:41:16
https://onepropertee.com/4-bedroom-corner-single-detached-house-lot-grabs-property,4 Bedroom Corner Single Detached House and Lot up for grabs!!,For Sale Pre-Owned Single Detached House,28000000.0,₱ 28.0 million,False,4.0,3.0,243.0,Cebu City,house,onepropertee,2026-06-14T16:41:16
https://onepropertee.com/luxury-pool-privacy-prestige-property,"""Luxury with a Pool, Privacy, and Prestige.""",For Sale Pre-Owned Single Detached House,45000000.0,₱ 45.0 million,False,4.0,5.0,660.0,Consolacion Cebu,house,onepropertee,2026-06-14T16:41:16
https://onepropertee.com/3-bedroom-single-attached-house-sale-liloan-cebu-property-5378,3-bedroom Single Attached House For Sale in Liloan Cebu,For Sale New Single Attached House,6000000.0,₱ 6.00 million,False,3.0,2.0,75.0,Liloan Cebu,house,onepropertee,2026-06-14T16:41:16
https://onepropertee.com/grand-family-home-pool-royale-cebu-estate-property,Grand Family Home with Pool in Royale Cebu Estate,For Sale Pre-Owned Single Detached House,35000000.0,₱ 35.0 million,False,5.0,4.0,855.0,Consolacion Cebu,house,onepropertee,2026-06-14T16:41:16
https://onepropertee.com/pre-owned-3-bedroom-single-detached-house-sale-liloan-cebu-property,Pre-Owned 3-bedroom Single Detached House For Sale in Liloan Cebu,For Sale Pre-Owned Single Detached House,28900000.0,₱ 28.9 million,False,3.0,3.0,286.0,Liloan Cebu,house,onepropertee,2026-06-14T16:41:16
https://onepropertee.com/3-bedroom-townhouse-sale-mandaue-cebu-property-5156,3-bedroom Townhouse For Sale in Mandaue Cebu,For Sale New Townhouse,5200000.0,₱ 5.20 million,False,3.0,2.0,68.0,Mandaue Cebu,house,onepropertee,2026-06-14T16:41:16
https://onepropertee.com/newly-renovated-nice-property,Newly renovated very nice,For Sale Pre-Owned Single Detached House,9000000.0,₱ 9.00 million,False,3.0,2.0,160.0,Argao Cebu,house,onepropertee,2026-06-14T16:41:16
https://onepropertee.com/2-story-single-detached-house-property,2 story Single Detached House,For Sale Single Detached House,8000000.0,₱ 8.00 million,False,4.0,2.0,200.0,Mactan Lapu Lapu Cebu,house,onepropertee,2026-06-14T16:41:16
https://onepropertee.com/4-bedroom-townhouse-sale-mactan-lapu-lapu-cebu-property-6781,4-bedroom Townhouse For Sale in Mactan Lapu-Lapu Cebu,For Sale Townhouse,6520000.0,₱ 6.52 million,False,4.0,4.0,80.0,Mactan Lapu Lapu Cebu,house,onepropertee,2026-06-14T16:41:16
https://onepropertee.com/pre-selling-3-bedroom-single-detached-house-sale-cebu-cebu-property-7830,Pre-selling 3-bedroom Single Detached House For Sale in Cebu City Cebu,For Sale New Single Detached House,27600000.0,₱ 27.6 million,False,3.0,4.0,266.0,Cebu City,house,onepropertee,2026-06-14T16:41:16
https://onepropertee.com/4-bedroom-duplex-house-sale-moalboal-cebu-property,4-bedroom Duplex House For Sale in Moalboal Cebu,For Sale Pre-Owned Duplex House,20500000.0,₱ 20.5 million,False,4.0,3.0,163.0,Moalboal Cebu,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/5-bedroom-single-detached-house-pool-sale-talisay-cebu-property,5-bedroom Single Detached House with Pool For Sale in Talisay City Cebu,For Sale New Single Detached House,21900000.0,₱ 21.9 million,False,5.0,4.0,338.0,Talisay Cebu,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/newly-refurbished-townhouse-modena-mactan-lapu-lapu-new-property,"Newly Refurbished Townhouse in Modena Mactan, Lapu-Lapu (Good as new)",For Sale Pre-Owned Duplex House,4250000.0,₱ 4.25 million,False,3.0,2.0,85.0,Mactan Lapu Lapu Cebu,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/pre-selling-4-bedroom-single-detached-house-sale-property-9919,Pre-selling 4-bedroom Single Detached House For Sale,For Sale New Single Detached House,30100000.0,₱ 30.1 million,False,4.0,4.0,365.0,Talisay Cebu,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/house-sale-corona-del-mar-property,House for Sale in Corona Del Mar,For Sale New Single Detached House,15500000.0,₱ 15.5 million,False,5.0,4.0,336.0,Talisay Cebu,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/ready-occupancy-single-detached-house-lot-property,Ready for Occupancy Single Detached House & Lot,For Sale Single Detached House,8630000.0,₱ 8.63 million,False,6.0,4.0,162.0,Mandaue Cebu,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/my-property-house-lot,My property house & lot,For Sale New House and Lot,1500000.0,₱ 1.50 million,False,1.0,2.0,40.0,Toledo Cebu,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/3-bedroom-townhouse-sale-cebu-cebu-property-6712,3-bedroom Townhouse For Sale in Cebu City Cebu,For Sale Townhouse,3020000.0,₱ 3.02 million,False,3.0,2.0,83.0,Cebu City,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/house-lot-sale-property-3448,HOUSE AND LOT FOR SALE,For Sale Single Detached House,7500000.0,₱ 7.50 million,False,4.0,4.0,150.0,Mactan Lapu Lapu Cebu,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/pre-selling-house-talamban-cebu-property,PRE-SELLING HOUSE IN TALAMBAN CEBU CITY,For Sale Single Attached House,11000000.0,₱ 11.0 million,False,4.0,3.0,170.0,Cebu City,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/guadalupe-cebu-4-bedroom-house-sale-property,GUADALUPE CEBU CITY 4 BEDROOM HOUSE FOR SALE,For Sale Single Attached House,35000000.0,₱ 35.0 million,False,4.0,4.0,500.0,Cebu City,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/3-bedroom-affordable-house-lot-cebu-property,3 BEDROOM AFFORDABLE HOUSE AND LOT IN CEBU CITY,For Sale Single Attached House,7500000.0,₱ 7.50 million,False,3.0,2.0,120.0,Cebu City,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/2-story-house-single-house-property,2 story house and single house,For Sale New Single Detached House,11000000.0,₱ 11.0 million,False,5.0,5.0,457.0,Minglanilla Cebu,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/private-house-sale-banawa-cebu-property-9979,Private House For Sale At Banawa Cebu City,For Sale Pre-Owned Single Detached House,45000000.0,₱ 45.0 million,False,4.0,4.0,300.0,Cebu City,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/affordable-house-lot-sale-tisa-cebu-property,affordable house and lot for sale in tisa cebu city,For Sale New Townhouse,7500000.0,₱ 7.50 million,False,4.0,3.0,100.0,Cebu City,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/house-lot-lessandra-talamban-subdivision-cebu-property,house and lot in Lessandra talamban subdivision Cebu city,For Sale House and Lot,2280000.0,₱ 2.28 million,False,,,46.0,Cebu City,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/5-br-single-detached-house-sale-talisay-cebu-property,"5 Br Single Detached House for Sale in Talisay,  Cebu",For Sale Single Detached House,23500000.0,₱ 23.5 million,False,5.0,4.0,270.0,Talisay Cebu,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/7-bedroom-house-sale-labangon-cebu-property,7 BEDROOM HOUSE FOR SALE IN LABANGON CEBU,For Sale Single Attached House,9000000.0,₱ 9.00 million,False,7.0,5.0,319.0,Cebu City,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/rare-modern-2-bedroom-townhouse-sale-talamban-cebu-property,"Rare Modern 2-Bedroom Townhouse for Sale in Talamban, Cebu City",For Sale New Townhouse,2200000.0,₱ 2.20 million,False,2.0,1.0,62.0,Cebu City,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/5-bedroom-house-sale-cebu-cebu-property,5-bedroom House For Sale in Cebu City Cebu,For Sale House and Lot,21000000.0,₱ 21.0 million,False,5.0,5.0,274.0,Cebu City,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/house-lot-sale-tisa-cebu-property,HOUSE AND LOT FOR SALE IN TISA CEBU CITY,For Sale House and Lot,15000000.0,₱ 15.0 million,False,3.0,2.0,178.0,Cebu City,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/4-bedroom-house-sale-cebu-cebu-property,4-bedroom House For Sale in Cebu City Cebu,For Sale House and Lot,11000000.0,₱ 11.0 million,False,4.0,3.0,182.0,Cebu City,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/mediterranean-inspired-house-lot-property-9150,Mediterranean inspired house and lot,For Sale Pre-Owned Single Detached House,9000000.0,₱ 9.00 million,False,4.0,3.0,280.0,Cordova Cebu,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/pre-owned-5-bedroom-single-detached-house-sale-balamban-cebu-property,Pre-Owned 5-bedroom Single Detached House For Sale in Balamban Cebu,For Sale Pre-Owned Single Detached House,10000000.0,₱ 10.0 million,False,5.0,3.0,220.0,Balamban Cebu,house,onepropertee,2026-06-14T16:41:18
https://onepropertee.com/preselling-3-bedrooms-townhouse-sale-basak-kagudoy-lapu-lapu-cebu-property,PRESELLING 3-BEDROOMS TOWNHOUSE FOR SALE IN BASAK KAGUDOY LAPU-LAPU CITY CEBU,For Sale New Townhouse,3700000.0,₱ 3.70 million,False,3.0,2.0,70.0,Lapu Lapu Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/overlooking-house-lot-sale-property,OVERLOOKING HOUSE AND LOT FOR SALE,For Sale Single Attached House,20000000.0,₱ 20.0 million,False,5.0,4.0,800.0,Dalaguete Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/sea-view-house-lot-pool-sale-property,SEA VIEW HOUSE AND LOT WITH POOL FOR SALE,For Sale Pre-Owned Single Detached House,10500000.0,₱ 10.5 million,False,6.0,4.0,278.0,Liloan Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/ready-occupancy-2-bedroom-townhouse-sale-property-8090,Ready For Occupancy 2-bedroom Townhouse For Sale,For Sale New Townhouse,3300000.0,₱ 3.30 million,False,2.0,1.0,66.0,Mactan Lapu Lapu Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/secure-prime-commercial-lot-residential-lot-lahug-cebu-property,SECURE THIS PRIME COMMERCIAL LOT/ RESIDENTIAL LOT IN LAHUG CEBU CITY!,For Sale Pre-Owned House and Lot,35000000.0,₱ 35.0 million,False,5.0,4.0,140.0,Cebu City,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/3-bedroom-single-detached-house-sale-consolacion-cebu-property-3155,3-bedroom Single Detached House For Sale in Consolacion Cebu,For Sale Single Detached House,11000000.0,₱ 11.0 million,False,3.0,2.0,112.0,Consolacion Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/4-bedroom-townhouse-sale-talisay-cebu-property,4-bedroom Townhouse For Sale in Talisay Cebu,For Sale Townhouse,6500000.0,₱ 6.50 million,False,4.0,3.0,110.0,Talisay Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/3-bedroom-house-sale-consolacion-cebu-property,3-bedroom House For Sale in Consolacion Cebu,For Sale House and Lot,4590000.0,₱ 4.59 million,False,3.0,2.0,86.0,Consolacion Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/ready-occupancy-4-bedroom-house-sale-minglanilla-cebu-property,Ready for Occupancy 4-bedroom House For Sale in Minglanilla Cebu,For Sale House and Lot,6500000.0,₱ 6.50 million,False,4.0,3.0,92.0,Minglanilla Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/5-bedroom-house-sale-talisay-cebu-property,5-bedroom House For Sale in Talisay Cebu,For Sale House and Lot,17000000.0,₱ 17.0 million,False,5.0,3.0,284.0,Talisay Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/sale-house-lot-banawa-cebu-swimming-pool-property,for sale house and lot in banawa cebu with swimming pool,For Sale Single Detached House,33000000.0,₱ 33.0 million,False,4.0,4.0,450.0,Cebu City,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/pasalo-3-bedroom-townhouse-sale-cebu-property,Pasalo 3 bedroom townhouse for sale Cebu city,For Sale Pasalo Townhouse,3000000.0,₱ 3.00 million,False,3.0,2.0,91.0,Cebu City,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/22-house-lot-sale-property,22 HOUSE AND LOT FOR SALE,For Sale Single Detached House,13000000.0,₱ 13.0 million,False,4.0,4.0,280.0,Mactan Lapu Lapu Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/elegant-house-sale-property-6119,ELEGANT HOUSE FOR SALE,For Sale Single Attached House,7500000.0,₱ 7.50 million,False,4.0,4.0,200.0,Mactan Lapu Lapu Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/3-br-single-detached-house-sale-property-3077,3 BR. SINGLE DETACHED HOUSE FOR SALE,For Sale Pre-Owned Single Detached House,9500000.0,₱ 9.50 million,False,3.0,2.0,130.0,Mactan Lapu Lapu Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/income-generating-5-bedroom-house-lot-poll-sale-property,Income Generating 5 Bedroom house and lot with Poll FOR SALE,For Sale Pre-Owned Single Detached House,13000000.0,₱ 13.0 million,False,5.0,5.0,250.0,Mactan Lapu Lapu Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/3-bedroom-single-detached-house-sale-property-4023,3-bedroom Single Detached House For Sale,For Sale Single Detached House,3360000.0,₱ 3.36 million,False,3.0,2.0,103.0,Daanbantayan Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/elegant-house-swimming-pool-sale-lapu-lapu-cebu-property,Elegant House with Swimming Pool For Sale in Lapu-Lapu Cebu,For Sale House and Lot,17500000.0,₱ 17.5 million,False,3.0,2.0,179.0,Mactan Lapu Lapu Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/2-bedroom-ezabelle-house-sale-bogo-cebu-property,2-bedroom Ezabelle House For Sale in Bogo Cebu,For Sale New Single Attached House,3840000.0,₱ 3.84 million,False,2.0,1.0,40.0,Bogo Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/rush-sale-110-sqm-lot-prime-hills-subdivision-maghaway-talisay-property,Rush sale 110 sqm lot in prime hills subdivision maghaway Talisay.,For Sale Pasalo House and Lot,1700000.0,₱ 1.70 million,False,,,110.0,Talisay Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/pit-os-talamban-cebu-house-lot-sale-property,PIT-OS TALAMBAN CEBU CITY HOUSE AND LOT FOR SALE,For Sale Single Attached House,9000000.0,₱ 9.00 million,False,3.0,4.0,187.0,Cebu City,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/2-bedroom-townhouse-sale-carcar-cebu-property-7838,2-bedroom Townhouse For Sale in Carcar Cebu,For Sale Townhouse,1720000.0,₱ 1.72 million,False,2.0,2.0,40.0,Carcar Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/pre-owned-1-bedroom-single-detached-house-sale-liloan-cebu-property,Pre-Owned 1-bedroom Single Detached House For Sale in Liloan Cebu,For Sale Pre-Owned Single Detached House,10000000.0,₱ 10.0 million,False,1.0,1.0,118.0,Liloan Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/ready-occupancy-3-bedroom-single-detached-house-sale-talisay-cebu-property-1924,Ready For Occupancy 3-bedroom Single Detached House For Sale in Talisay Cebu,For Sale New Single Detached House,18500000.0,₱ 18.5 million,False,3.0,3.0,285.0,Talisay Cebu,house,onepropertee,2026-06-14T16:41:19
https://onepropertee.com/ready-occupancy-4-bedroom-single-detached-house-sale-talisay-cebu-property-8498,Ready For Occupancy 4-bedroom Single Detached House For Sale in Talisay Cebu,For Sale New Single Detached House,55000000.0,₱ 55.0 million,False,4.0,4.0,450.0,Talisay Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/ready-occupancy-furnished-5-bedroom-single-detached-house-sale-property,Ready For Occupancy Furnished 5-bedroom Single Detached House For Sale,For Sale New Single Detached House,25000000.0,₱ 25.0 million,False,5.0,5.0,216.0,Talisay Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/residential-home-ready-property,"Residential home, ready",For Sale New Single Attached House,8500000.0,₱ 8.50 million,False,5.0,4.0,190.0,Cebu Business Park Cebu City,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/house-lot-single-detached-unit-property,House / Lot Single Detached unit,For Sale Pre-Owned Single Detached House,3200000.0,₱ 3.20 million,False,3.0,1.0,106.0,Mactan Lapu Lapu Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/ready-occupancy-house-lot-property-6322,Ready for occupancy House and Lot,For Sale New Townhouse,2450000.0,₱ 2.45 million,False,2.0,1.0,54.0,Lapu Lapu Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/ready-occupancy-2-bedroom-townhouse-sale-lapu-lapu-cebu-property-9645,Ready For Occupancy 2-bedroom Townhouse For Sale in Lapu Lapu Cebu,For Sale New Townhouse,2650000.0,₱ 2.65 million,False,2.0,1.0,30.0,Lapu Lapu Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/ready-occupancy-2-bedroom-single-attached-house-sale-mandaue-cebu-property,Ready For Occupancy 2-bedroom Single Attached House For Sale in Mandaue Cebu,For Sale New Single Attached House,3200000.0,₱ 3.20 million,False,2.0,1.0,56.0,Mandaue Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/4-bedroom-single-attached-house-sale-cebu-cebu-property-2744,4-bedroom Single Attached House For Sale in Cebu City Cebu,For Sale Single Attached House,26000000.0,₱ 26.0 million,False,4.0,3.0,280.0,Cebu City,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/brand-new-modern-house-lot-property-3892,BRAND NEW MODERN HOUSE AND LOT,For Sale New Single Detached House,28000000.0,₱ 28.0 million,False,4.0,5.0,354.0,Consolacion Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/spacious-house-lot-ipan-property,Spacious House and Lot in IPAN,For Sale Pre-Owned Single Detached House,40000000.0,₱ 40.0 million,False,4.0,4.0,400.0,Liloan Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/4-bedroom-house-lot-sale-consolacion-cebu-property,4 BEDROOM HOUSE AND LOT FOR SALE IN CONSOLACION CEBU,For Sale Single Attached House,9490000.0,₱ 9.49 million,False,4.0,3.0,160.0,Consolacion Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/townhouse-sale-4-bedroom-guadalupe-cebu-property,"Townhouse for sale with 4 bedroom in Guadalupe, Cebu City",For Sale New Townhouse,6800000.0,₱ 6.80 million,False,4.0,3.0,107.0,Cebu City,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/3-3m-puyo-dayon-downpayemnt-townhouse-lot-la-bellezah-homes-property,3.3M PUYO DAYON NO DOWNPAYEMNT Townhouse and Lot in La Bellezah Homes,For Sale New Townhouse,3380000.0,₱ 3.38 million,False,2.0,1.0,47.0,Cebu City,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/south-ridge-residences-townhouse-minglanilla-cebu-property,SOUTH RIDGE RESIDENCES  TOWNHOUSE Minglanilla Cebu,For Sale Foreclosed Townhouse,2080000.0,₱ 2.08 million,False,,,62.0,Minglanilla Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/farmland-house-property,Farmland with Big House,For Sale House and Lot,10000000.0,₱ 10.0 million,False,4.0,2.0,200.0,San Remigio Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/robin-lane-property,Robin lane,For Sale New Townhouse,3410000.0,₱ 3.41 million,False,3.0,2.0,82.0,Liloan Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/5-bedroom-single-detached-house-sale-property-7197,5-bedroom Single Detached House For Sale,For Sale New Single Detached House,17500000.0,₱ 17.5 million,False,5.0,4.0,359.0,Talisay Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/income-generating-house-lot-guadalupe-cebu-property,"Income Generating House And Lot in Guadalupe, Cebu City",For Sale Pre-Owned Single Detached House,15000000.0,₱ 15.0 million,False,7.0,6.0,80.0,Cebu City,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/sale-furnished-house-vista-grande-talisay-cebu-property,For Sale Furnished House At Vista Grande Talisay Cebu,For Sale Pre-Owned Single Attached House,12500000.0,₱ 12.5 million,False,4.0,3.0,151.0,Talisay Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/5-bedroom-single-detached-house-sale-talisay-cebu-property-2767,5-bedroom Single Detached House For Sale in Talisay Cebu,For Sale Single Detached House,11000000.0,₱ 11.0 million,False,5.0,3.0,204.0,Talisay Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/2-houses-486sqm-lot-property,2 houses with 486sqm lot,For Sale Pasalo Duplex House,6800000.0,₱ 6.80 million,False,8.0,4.0,186.0,Talisay Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/amara-subdivision-liloan-cebu-house-sale-property,AMARA SUBDIVISION LILOAN CEBU HOUSE FOR SALE,For Sale Pre-Owned Single Detached House,28000000.0,₱ 28.0 million,False,4.0,3.0,280.0,Liloan Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/house-sale-house-amara-liloan-2-storey-single-detached-property,"HOUSE FOR SALE House in AMARA, Liloan. 2 Storey Single Detached",For Sale Pre-Owned Single Detached House,40000000.0,₱ 40.0 million,False,6.0,7.0,500.0,Liloan Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/huge-house-sale-amara-liloan-cebu-property,HUGE HOUSE FOR SALE AT AMARA LILOAN CEBU,For Sale Pre-Owned Single Detached House,35000000.0,₱ 35.0 million,False,5.0,4.0,400.0,Liloan Cebu,house,onepropertee,2026-06-14T16:41:21
https://onepropertee.com/pre-selling-3-storey-townhouse-sale-talamban-cebu-cebu-property,"Pre-selling: 3-storey Townhouse For Sale at Talamban,  Cebu City, Cebu",For Sale New Townhouse,7260000.0,₱ 7.26 million,False,3.0,3.0,161.0,Cebu City,house,onepropertee,2026-06-14T16:41:22
https://onepropertee.com/rfo-townhouse-consolacion-cebu-property,RFO townhouse in Consolacion Cebu,For Sale Townhouse,5140000.0,₱ 5.14 million,False,2.0,1.0,50.0,Consolacion Cebu,house,onepropertee,2026-06-14T16:41:22
https://onepropertee.com/4-bedroom-single-detached-house-high-ceiling-sale-minglanilla-cebu-property,4-bedroom Single Detached House (High Ceiling) For Sale in Minglanilla Cebu,For Sale New Single Detached House,19800000.0,₱ 19.8 million,False,4.0,3.0,158.0,Minglanilla Cebu,house,onepropertee,2026-06-14T16:41:22
https://onepropertee.com/3-bedroom-single-attached-house-high-ceiling-sale-minglanilla-cebu-property,3-bedroom Single Attached House (High Ceiling) For Sale in Minglanilla Cebu,For Sale New Single Attached House,9260000.0,₱ 9.26 million,False,3.0,3.0,104.0,Minglanilla Cebu,house,onepropertee,2026-06-14T16:41:22
https://onepropertee.com/2-storey-house-lot-sale-maryville-talamban-cebu-property,2 Storey House and Lot for Sale  in Maryville Talamban Cebu City.,For Sale New Single Detached House,17000000.0,₱ 17.0 million,False,5.0,4.0,250.0,Cebu City,house,onepropertee,2026-06-14T16:41:22
https://onepropertee.com/4-bedroom-single-detached-house-sale-liloan-cebu-property-3395,4-bedroom Single Detached House For Sale in Liloan Cebu,For Sale New Single Detached House,7940000.0,₱ 7.94 million,False,4.0,3.0,105.0,Liloan Cebu,house,onepropertee,2026-06-14T16:41:22
https://onepropertee.com/pre-selling-4-bedroom-single-attached-house-sale-liloan-cebu-property-6828,Pre-selling: 4-bedroom Single Attached House For Sale in Liloan Cebu,For Sale New Single Attached House,6600000.0,₱ 6.60 million,False,4.0,3.0,94.0,Liloan Cebu,house,onepropertee,2026-06-14T16:41:22
https://onepropertee.com/foreclosed-property-sale-brgy-casuntingan-mandaue-cebu,"Foreclosed Property for Sale in Brgy. Casuntingan, Mandaue City, Cebu",For Sale Foreclosed House and Lot,5950000.0,₱ 5.95 million,False,,,157.0,Mandaue Cebu,house,onepropertee,2026-06-14T16:41:22
https://onepropertee.com/house-lot-sale-villas-magallanes-subdivision-lapu-lapu-cebu-near-gaisano-grand-mall-property,HOUSE AND LOT FOR SALE IN VILLAS MAGALLANES SUBDIVISION LAPU LAPU CITY CEBU near GAISANO GRAND MALL,For Sale Foreclosed Single Detached House,18700000.0,₱ 18.7 million,False,9.0,5.0,730.0,Mactan Lapu Lapu Cebu,house,onepropertee,2026-06-14T16:41:22
https://onepropertee.com/3-story-house-360view-nature-property,A 3 story house with a 360view from city and nature,For Sale Pre-Owned House and Lot,20000000.0,₱ 20.0 million,False,6.0,6.0,298.0,Cebu City,house,onepropertee,2026-06-14T16:41:22
https://onepropertee.com/ateneo-de-cebu-house-property,Ateneo de Cebu House,For Sale Townhouse,3390000.0,₱ 3.39 million,False,3.0,2.0,93.0,Consolacion Cebu,house,onepropertee,2026-06-14T16:41:22
https://onepropertee.com/puyo-dayon-townhouse-lot-alexa-model-unit-belize-north-consolacion-cebu-property-5872,PUYO DAYON Townhouse and Lot Alexa Model Unit in Belize North Consolacion Cebu,For Sale New Townhouse,5200000.0,₱ 5.20 million,False,2.0,2.0,78.0,Consolacion Cebu,house,onepropertee,2026-06-14T16:41:22
https://onepropertee.com/mabolo-cebu-house-sale-property,MABOLO CEBU CITY HOUSE FOR SALE,For Sale Single Attached House,38400000.0,₱ 38.4 million,False,6.0,6.0,422.0,Cebu City,house,onepropertee,2026-06-14T16:41:22
https://onepropertee.com/2storey-house-lot-ready-occupancy-property,"2storey house & lot, ready for occupancy",For Sale New Single Attached House,6000000.0,₱ 6.00 million,False,3.0,1.0,88.0,Liloan Cebu,house,onepropertee,2026-06-14T16:41:22
https://onepropertee.com/modified-semi-furnished-3-bedroom-camella-homes-sale-owner-pit-os-talamban-cebu-property,Modified Semi Furnished 3-Bedroom Camella Homes For sale by owner  in Pit-os Talamban Cebu City,For Sale Pre-Owned Townhouse,7500000.0,₱ 7.50 million,False,3.0,2.0,150.0,Cebu City,house,onepropertee,2026-06-14T16:41:22
https://onepropertee.com/house-lot-titled-property-5-bedrooms-2-toilet-bath,house and lot titled property 5 bedrooms with 2 toilet and bath,For Sale Pre-Owned Townhouse,6000000.0,₱ 6.00 million,False,5.0,2.0,100.0,Medellin Cebu,house,onepropertee,2026-06-14T16:41:22
