area_id,place_id,name,types,lat,lon,rating,vicinity,search_type
danao_city,ChIJYycPgZexqTMRYgiDrPfFGRI,Metro Danao,"[""establishment"", ""food"", ""grocery_or_supermarket"", ""point_of_interest"", ""store"", ""supermarket""]",10.5221159,124.0299764,4.4,,text_plaza
danao_city,ChIJ0YHTPACvqTMRme92vvxvE-A,Danao city cebu,"[""establishment"", ""point_of_interest""]",10.5265525,123.9737626,,,text_plaza
danao_city,ChIJ5bQM2yqyqTMRmCs1dXPYlQg,Carmen Town Plaza,"[""establishment"", ""park"", ""point_of_interest""]",10.5873563,124.0180033,4.3,,text_plaza
danao_city,ChIJ_eyVsFKxqTMRRtjIvqwtPf4,Savemore Market CityMall Danao,"[""establishment"", ""food"", ""grocery_or_supermarket"", ""point_of_interest"", ""store""]",10.5187373,124.0267105,4.4,,text_plaza
danao_city,ChIJEWOfjyuxqTMRwlsasAgFxuo,Sidlak Danao Signage,"[""establishment"", ""point_of_interest""]",10.5168895,124.0282735,4.5,,text_plaza
danao_city,ChIJswnQA4WwqTMRlIq_mwOY_sI,"Sto. Tomas de Villanueva Parish Church - Danao City, Cebu","[""church"", ""establishment"", ""place_of_worship"", ""point_of_interest"", ""tourist_attraction""]",10.5206932,124.0283309,4.7,,text_plaza
danao_city,ChIJkX4yGwCvqTMR-DMZ2Q3JOOU,City Mall,"[""establishment"", ""point_of_interest""]",10.5619647,123.9470917,,,text_plaza
danao_city,ChIJJT0tKoSwqTMRpOdg1XFHx0U,Benedict's Hometel,"[""establishment"", ""lodging"", ""point_of_interest""]",10.5206687,124.0254307,3.5,,text_plaza
danao_city,ChIJ8YkY-Va6qTMRoT9cU36Fvnk,Maslog Plaza,"[""establishment"", ""park"", ""point_of_interest""]",10.4821846,124.0225748,3.4,,text_plaza
danao_city,ChIJTzb6ToawqTMRft1AK4VjlVQ,Poblacion,"[""political"", ""sublocality"", ""sublocality_level_2""]",10.5195131,124.0265465,,,text_poblacion
cebu_business_park,ChIJb20H_z6ZqTMR_N4lXxxPgw4,REEF,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.318208,123.905156,2,"Active Zone, Ayala Center Cebu, Archibishop Reyes Ave Cebu Business Park, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJa9Ru7kCZqTMRxxXvO_Ddfb0,Ayala Center Cebu,"[""shopping_mall"", ""hair_care"", ""health"", ""point_of_interest"", ""establishment""]",10.318237,123.9052295,4.5,"Cebu Business Park, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJqR3O4j6ZqTMR2P5zFYlkfPs,Cebu Holdings Incorporated,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.318234,123.904578,3.8,"CCD Admin Office, 3rd Level Ayala Center, Bohol Avenue, Cebu Business Park, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJZUBc-j6ZqTMRaNO24YEpRM0,Zeel International Store,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3186084,123.904805,5,"8W93+CWV, Bohol Avenue, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJ4zUe6T6ZqTMRBfKPpU9VNLc,Ayala Center Cebu Tower,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3185144,123.9040939,4.3,"Bohol Avenue, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJu4y9kj6ZqTMR-rlViDlB_3o,Active Zone,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3192922,123.9046183,4.2,"8W93+PR9, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJ84pHkjeZqTMRfXL7GtEcQQs,Axis Entertainment Avenue,"[""shopping_mall"", ""park"", ""cafe"", ""store"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",10.318144,123.896111,4.4,"Vibo Place, 40 North Escario Street, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJtxeWQkSZqTMR8XajExpUCFg,Plaza Nouvelle,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3096017,123.9011953,4.1,"2 East Benedicto Street, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJSTegkCiZqTMRBJ0GHNWjRII,Base Line Center,"[""shopping_mall"", ""real_estate_agency"", ""general_contractor"", ""point_of_interest"", ""establishment""]",10.3129385,123.8943969,4.4,"Juana Osmeña Street, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJR6nEAT-ZqTMRrs6rLtOswdk,Ayala Terraces,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3189056,123.9059312,4.5,"8W94+H97, Biliran Road, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJE0N6o0-ZqTMRFkRVoHqNrKM,Frontrow International,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3091042,123.8952266,4.3,"Raintree Mall, 528 General Maxilom Avenue, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJFWQd-z6ZqTMRf8rRnaCUev0,Hapjaps,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3185545,123.9047269,3,"Ayala Entertainment Center, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJL0pzWD6ZqTMRUexKo87ZTlM,Cebu Ayala Center Garden,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3188317,123.9051855,4.2,"Ayala Center, 176 Archbishop Reyes Avenue, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJu8XmfL6ZqTMR-QIsQ5RqTtY,Roy&Biv,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3185329,123.9040889,5,"Level 2, Ayala Center Cebu, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJVVUVyD-ZqTMRcXMEs-zsBdo,Paseo Solana,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3173328,123.9067822,,"8W84+WPM, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJuUkhLgCZqTMRv9hp8KHnGrk,Ayala Center Cebu,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3186687,123.9069565,,"AppleOne Equicom Tower, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJ0bFnwj-ZqTMRs7PkcvOZ5cE,Xoxo Collection,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3166658,123.9071601,5,"8W84+MV7, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJn8cJXUCZqTMRSlG0MwDEftM,Cebu Tours Agencies -Provides Travel Mates Girls Companions,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3142553,123.9058286,,"8W74+P84, Ayala Road, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJx9t3aQCZqTMRVjstrP5ugHY,Meddy Kids Shopping Mall,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3173775,123.9007572,,"43 Cebu Transcentral Highway, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJLY8WcwCZqTMRd2MpkfQO_eY,Meddy Kids Shopping Mall,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3181552,123.899388,5,"16 North Escario Street, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJm9ahTRaZqTMRiLcrKNcUzKg,Mahogany Place,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3222959,123.9099819,4.1,"8WC5+WX9, Pope John Paul II Avenue, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJEzw0UCSZqTMRQCltwXc-zsA,BEZT CHOICE - Buy the Best for You!,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3243746,123.9100476,,"The Meridian Condo, LICERA HQ, 1612 Golam Drive, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJSeUtCWuZqTMR4RyOHubLIvM,Techdrive Computers,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3122763,123.9113746,4.3,"The Persimmon Plus Bldg 3, Tudtud Street, M. J. Cuenco Avenue, Mabolo, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJq6rqbEaZqTMRv59LxrLRd0o,unit 103 tango plaza building,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3124452,123.8984147,4.4,"Tango, Queen's Road, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJ1YYVMTaZqTMRg2ZvXRX0PdM,Escario Central Mall,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3175585,123.8941181,4.1,"North Escario Street, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJ7VM4HMCZqTMR2t0_H01fjRU,GPH CENTRAL,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3232604,123.913662,4.6,"8WF7+8F3, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJR-jLrXOZqTMRT9yKa7yrPA0,Aly's 5Peso Carwash,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3213966,123.895379,,"Purok 8, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJneYSYpuZqTMRyWt3UjD8H2w,Joejar cornelio,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3082727,123.908451,,"1153 B General Maxilom Avenue Extension, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJ-dxinn2ZqTMReqD4XR5Ml6U,Cebu Online Shopping,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3151496,123.9153061,2.3,"8W88+343, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJwSNfwYGZqTMRNrcuh7SWyK4,Bizduck Shop,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3098913,123.8981037,,"0531 Singson Street, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJLZSw8OuYqTMRhg4hTRvVJGk,88th Avenue,"[""shopping_mall"", ""lodging"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",10.3282614,123.9090486,4,"Lot 686 Gov. M. Cuenco Avenue, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJh_QBXvaZqTMRSVgF6SLigzg,Lite Port Center,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3070707,123.906466,4.8,"8W44+RHG, M. J. Cuenco Avenue, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJl3r7ck-ZqTMR2XwQ0XeEbsA,One Mango Avenue,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3101432,123.8965653,4,"General Maxilom Avenue, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJW2prdiyZqTMRnztoCkvkebk,Astral Emporium,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3175402,123.9167196,5,"M. Borgonia Street, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJGbVDRkuZqTMRn9kwJo_uIp8,Mango Mall,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3107235,123.8956936,2.5,"8V6W+77P, General Maxilom Avenue, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJdzpU3zCZqTMRVeBW9WZLzcU,GMall of Cebu - White Gold Center,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3088472,123.9124569,4.1,"8W56+GXP, A. Soriano Avenue, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJvxhRIiKZqTMRvluZby90fZQ,Garden Row,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3298473,123.9067957,4.7,"Ayala Malls Central Bloc, V. Padriga Street, Apas, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJhcgbZCaZqTMRzUWXPrbi3mQ,TheBoulderGarage,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3131178,123.9165294,,"roofdeck, apm, apm Centrale, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJ1Ry-32yZqTMR2sXa-G5uJig,APM Centrale,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3129546,123.9165813,4.2,"8W78+5JP, A. Soriano Avenue, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJ3cbdvtyZqTMRPd2Yvvlc8Hg,Ayala Central Bloc Cinema,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3303523,123.9075586,3.9,"8WJ5+42V, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJV1PnoE-ZqTMRK4MZ8ZJ1IIE,"Dr. Pelita Abrogan - Rain Tree Mall, Cebu","[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.309444,123.895278,,"Room 106 Rain Tree Mall, F. Ramos Street corner General Maxilom Avenue, Cebu City, Cebu",nearby_shopping_mall
cebu_business_park,ChIJ1eEahvuZqTMRV7eLdWBr00s,Ayala Malls Central Bloc,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3306811,123.9073198,4.5,"Central Bloc, I. Villa Street, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJxXYmYACZqTMROtEwI6ZXXyM,The Blissbox by Melie,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3307927,123.9070437,,"Central Bloc, V. Padriga Street, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJf7zN9R6ZqTMRbqBZJfgxaBk,Virtual assistant Philippines agency,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3307927,123.9070437,4.3,"V. Padriga St Central Bloc Mall) - 11th Floor, Lahug, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJT3yEfFGZqTMRC9YpshEJfuM,아이티파크 아얄라몰 세부시티,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3307484,123.9075315,3.9,"8WJ5+72V, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJe3t3TRyZqTMR9m4pOJxUNbs,4J Building,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.31006,123.8944344,4.3,"8V6V+2QF, General Maxilom Avenue, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJg9f-lJSZqTMRl-Dbu07CJEw,Primeway Plaza,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3092009,123.8947154,4.4,"176 F. Ramos Street, Cebu City",nearby_shopping_mall
cebu_business_park,ChIJsSo0UuCbqTMRfb-DRQJk5Wo,Department of Labor and Employment - Region VII Central Visayas,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3108055,123.9042661,3.7,"DOLE-RO7 Building, General Maxilom Avenue, cor Gorordo Avenue, Cebu City",nearby_local_government_office
cebu_business_park,ChIJfV3PNzmZqTMRwMIvBLzg3nA,Automobile Association Philippines - Cebu Satellite Office,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3196794,123.9019363,4.6,"105, CRM Building Escario, corner Molave Street, Cebu City",nearby_local_government_office
cebu_business_park,ChIJXeC1zzyZqTMRmblreI1yj3s,Philippine Retirement Authority - VISAYAS (CEBU) Satellite Office,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3143515,123.9055092,4.6,"Unit C1-12F, 2QUAD Building, Cebu Business Park, Cardinal Rosales Avenue, Cebu City",nearby_local_government_office
cebu_business_park,ChIJ2291tQCZqTMRa-8yC_gvJCA,Ray Manpower Services,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3155697,123.9016077,1.7,"10 yrs + in business UNIT 1503 TRINITY PLAZA TOWER, 328h Gonzales Compound, Cebu City",nearby_local_government_office
cebu_business_park,ChIJNbWg2EOZqTMROqYwjOqikwI,National Conciliation and Mediation Board,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.310913,123.90432,,"Dole VII Building, Gen. Maxilom Avenue Corner Gorordo Avenue, Camputhan, Cebu City",nearby_local_government_office
cebu_business_park,ChIJMRipJDiZqTMRhL-0gv4r9io,Kamputhaw Barangay Hall,"[""city_hall"", ""local_government_office"", ""point_of_interest"", ""establishment""]",10.3181587,123.8975095,3.7,"15 North Escario Street, Cebu City",nearby_local_government_office
cebu_business_park,ChIJD0mbfxiZqTMRA5rc4ukK0Z0,National Irrigation Administration,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3272629,123.9081415,5,"M. Cuenco Avenue , Banilad , 6000 Cebu City , Cebu",nearby_local_government_office
cebu_business_park,ChIJw6EjnhiZqTMRvtRYB1SBscU,"National Food Authority, Region 7 (NFA R-VII)","[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3279372,123.9083009,3.8,"8WH5+58F, Cebu City",nearby_local_government_office
cebu_business_park,ChIJBUjjFkWZqTMRCTlPj1QD-Ao,Mother Butler Mission Guides,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.30814,123.898834,,"8V5X+7G4, Dionisio Jakosalem Street, Cebu City",nearby_local_government_office
cebu_business_park,ChIJ46lpHTCZqTMRrVWMCbrFj7k,Department of Budget and Management - Region 7,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3262559,123.896099,4.7,"Regional Office, 07 Ecotecard, Cebu City",nearby_local_government_office
cebu_business_park,ChIJ-0z_4EmZqTMRe6fQcail0Ts,Department of Energy - Visayas Field Office,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3170287,123.8925739,4.5,"Escario Building, 0735 North Escario Street, Cebu City",nearby_local_government_office
cebu_business_park,ChIJX7o67C-ZqTMRtwIUdgO_fB8,Department of Environment and Natural Resources Regional Office 7,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.327405,123.895963,4.2,"8VGW+X98, Ecotech Road, Cebu City",nearby_local_government_office
cebu_business_park,ChIJsTl8xyKZqTMRm7ZDSIKL0LY,Technical Education and Skills Development Authority - Regional Office VII,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3260923,123.9063969,4.2,"487 Salinas Drive, Cebu City",nearby_local_government_office
cebu_business_park,ChIJuaVc1mmZqTMR-P2JLb-xFmk,Bureau of Quarantine,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.308392,123.908158,3.5,"8W55+973, General Maxilom Avenue, Cebu City",nearby_local_government_office
cebu_business_park,ChIJFRRDVHeZqTMRLR7xGjjl-Pc,"BLS Poland, Spain & Slovakia Visa Application Center in Cebu","[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3194053,123.9059678,5,"Cebu Business Park, Unit 707, Ayala Life FGU Center, Mindanao Avenue, Corner Biliran Road, Cebu City",nearby_local_government_office
cebu_business_park,ChIJhT0Wq7SeqTMRM3a6TUSH4Xo,Securities and Exchange Commission - Cebu Extension Office,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3186687,123.9069565,3.4,"AppleOne Equicom Tower, Cebu Business Park, Mindanao Avenue, Cebu City",nearby_local_government_office
cebu_business_park,ChIJ32zt1gKZqTMRiohNNuISXFg,TLScontact - Visa Application Centre Cebu,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3205946,123.9050241,4.5,"12th floor, Latitude Corporate Center, Mindanao Avenue, Cebu City",nearby_local_government_office
cebu_business_park,ChIJHzGn0z-ZqTMRk43xsCrukTI,"Pryce Plans, Inc.","[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3175735,123.9076091,,"301, Cebu Holdings Center, Cardinal Rosales Avenue, Cebu City",nearby_local_government_office
cebu_business_park,ChIJCwJTKUWZqTMRCkS8Gvnw7D8,Biometric Appointment,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.318229,123.9084001,5,"Unit 905 9th Floor Keppel Center, Samar Loop, cor Cardinal Rosales Avenue, Cebu City",nearby_local_government_office
cebu_business_park,ChIJc1rr6lCZqTMRzC7PPMjMFhk,Smartway Travel and Tours Services - KepWealth Office ( Visa Assistance),"[""travel_agency"", ""embassy"", ""insurance_agency"", ""local_government_office"", ""point_of_interest"", ""establishment""]",10.3183804,123.9084265,4.8,"5th Floor Unit # 508C KepWealth Building, Cardinal Rosales Avenue, Corner Samar Loop, Cebu City",nearby_local_government_office
cebu_business_park,ChIJDQO3VACZqTMRtsqcI7KTgOY,Ludings Home,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3208026,123.9073923,,"8WC4+8XC, Luz, Cebu City",nearby_local_government_office
cebu_business_park,ChIJozcJYkGZqTMRLSeT9Gl-1Qw,Overseas Workers Welfare Administration - Region 7,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3130038,123.9026188,4.2,"Machay Building, Machay Building, 30 Gorordo Avenue, Cebu City",nearby_local_government_office
cebu_business_park,ChIJx7QgzRaZqTMRkcD0Kqpcah8,Elnar Lape Lastimoso & Associates - Law Firm in Cebu City Philippines | Cebu Lawyers I Cebu Attorneys | Cebu Legal Services,"[""accounting"", ""lawyer"", ""finance"", ""local_government_office"", ""point_of_interest"", ""establishment""]",10.3115817,123.9027995,3.7,"Unit 9, Albulario Building II, General Maxilom Avenue, Cebu City",nearby_local_government_office
cebu_business_park,ChIJJc7jpVuZqTMRjUMJ-NjURqk,Cedeño Law Office,"[""travel_agency"", ""lawyer"", ""local_government_office"", ""point_of_interest"", ""establishment""]",10.3246472,123.9065129,,"9E Avenir Condo, Archbishop Reyes Avenue, Cebu City",nearby_local_government_office
cebu_business_park,ChIJiaDcEFiZqTMRATNYmJ-zuQk,BIGStart Education and Visa Corporation - Cebu Main Office,"[""travel_agency"", ""embassy"", ""local_government_office"", ""point_of_interest"", ""establishment""]",10.325082,123.9067194,4.7,"Unit 10B Avenir Condominium, 21e Archbishop Reyes Avenue, Cebu City",nearby_local_government_office
cebu_business_park,ChIJLYgKYkGZqTMRM93UeEhXWrg,Regional Tripartite Wages and Productivity Board - Region VII,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3108406,123.9042753,5,"6th Floor, DOLE VII Building General Maxilom Avenue, Corner Gorordo Avenue, Cebu City",nearby_local_government_office
cebu_business_park,ChIJXeYT30OZqTMRFypnC0SKt0w,Department of Migrant Workers (DMW) - Regional Center for Visayas VII,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3107971,123.9042288,4.1,"G/F, DOLE Bldg. (Old Insular Bldg.), Gorordo, cor General Maxilom Avenue, Cebu City",nearby_local_government_office
cebu_business_park,ChIJ75LG9xOZqTMR_GW6vFpFTlc,Russian Visa,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3187437,123.9137301,,"Entrinsic Technology, Building, Level 1, 2778 Rufo Colina Street, Cebu City",nearby_local_government_office
cebu_business_park,ChIJY9I5gBeZqTMRw9PV2AIv7Lc,Kasambagan Health Center,"[""local_government_office"", ""health"", ""point_of_interest"", ""establishment""]",10.3245011,123.9107985,2.3,"Barangay Hall, Villa Aurora St, Kasambangan, Cebu City",nearby_local_government_office
cebu_business_park,ChIJf2iF1RmZqTMRcYASZGC9544,Barangay Kasambagan,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3246343,123.9111441,,"8WF6+VF2, Cebu City",nearby_local_government_office
cebu_business_park,ChIJFUC-y2mZqTMR7hFuft95XeY,Cebu City Health Department,"[""local_government_office"", ""health"", ""point_of_interest"", ""establishment""]",10.3078513,123.9090935,2.8,"8W55+4JW, General Maxilom Avenue, Extension, Cebu City",nearby_local_government_office
cebu_business_park,ChIJQT0wY0KZqTMRQGvaltA3Atc,Department of Social Welfare and Development Regional Office 7,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3087956,123.9076137,3.9,"8W55+G29, General Maxilom Avenue, Extension, Cebu City",nearby_local_government_office
cebu_business_park,ChIJ9bJ1vG-ZqTMRf2f6w0w62cA,TASK FORCE - REDI,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3081949,123.9044883,,"8W53+7QH, Cebu City",nearby_local_government_office
cebu_business_park,ChIJd9M61XmZqTMRLCKTeEPaYfY,"silver herstal security agency, inc","[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3199649,123.9150416,1,"Centennial Homes, F. Gochan St Unit C-2 3rd Floor, Cebu City",nearby_local_government_office
cebu_business_park,ChIJ7-1NukWZqTMR-oFMbVSPeB8,Society Of The Divine Word,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3099402,123.8988404,,"8V5X+XGG, Singson Street, Cebu City",nearby_local_government_office
cebu_business_park,ChIJkVvBsQWZqTMRzpX6Pq42yno,Land Transportation Franchising and Regulatory Board (LTFRB) - Regional Office No. VII,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3072967,123.9028407,4,"103 General Echavez Street, Cebu City",nearby_local_government_office
cebu_business_park,ChIJG2y2I4mZqTMRzU4wVMoEjgA,KaLe Inc.,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3133532,123.8948114,5,"Barangay, 5th Floor, Cityscapes Tower II, Juana Osmeña Street, Cebu City",nearby_local_government_office
cebu_business_park,ChIJa4g0v82eqTMRw9jODpeUTEw,FYI Design Studio,"[""real_estate_agency"", ""local_government_office"", ""point_of_interest"", ""establishment""]",10.3139966,123.8942368,4.7,"Room 302, Sonrisa Suites, Juana Osmeña Street, Cebu City",nearby_local_government_office
cebu_business_park,ChIJQUnQnBiZqTMR-tT2W7rQiV4,Department of Science and Technology (DOST) - Central Visayas Region,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3260479,123.8966767,4.1,"S&T Complex, Government Center, Sudlon, Cebu City",nearby_local_government_office
cebu_business_park,ChIJY6dPYKCZqTMRhVJXxmNVYEY,Mendel Surveying Solutions Co.,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3130483,123.894382,,"Unit 7-I, Base Line HQ, Juana Osmeña Street, Capitol Site, Cebu City",nearby_local_government_office
cebu_business_park,ChIJoaRI9y-ZqTMR1w3A56Zsm_k,Department of the Interior and Local Government - Region 7,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3269622,123.8966253,5,"8VGW+QMJ, Cebu City",nearby_local_government_office
cebu_business_park,ChIJfWqaCQCZqTMRgE85U5Xd5G4,Capitol,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3167646,123.8924366,,"Escario East Capitol Road, Cebu City",nearby_local_government_office
cebu_business_park,ChIJmSAPTBmZqTMRHRqERcPBo-M,Tayaban Consultancy Services,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3115724,123.9162072,,"Crown Building, North 6 rd, J. De Veyra Street, Cebu City",nearby_local_government_office
cebu_business_park,ChIJHwnP4S-ZqTMR4jomlStNwuA,Commission on Higher Education Region 7,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3271288,123.8957402,4.1,"8VGW+V75, Cebu City",nearby_local_government_office
cebu_business_park,ChIJL9pXcUmZqTMR2C91vi-Gyok,Nationwide Health Systems Inc. Cebu,"[""local_government_office"", ""health"", ""point_of_interest"", ""establishment""]",10.3143699,123.8924125,1.3,"8V7R+PXV, Gov. M. Roa Street, Cebu City",nearby_local_government_office
cebu_business_park,ChIJE0N6o0-ZqTMR0modjLiNMjQ,GS Greatsource Corporation,"[""accounting"", ""finance"", ""local_government_office"", ""point_of_interest"", ""establishment""]",10.3091042,123.8952266,,"Rain Tree Mall, F. Ramos Street, Cebu City",nearby_local_government_office
cebu_business_park,ChIJg_oQFM-fqTMRCQToNpMENUQ,"E-Help Education & Migration - Cebu City, Philippines","[""travel_agency"", ""lawyer"", ""local_government_office"", ""health"", ""point_of_interest"", ""establishment""]",10.3080213,123.8963444,5,"G02, City Suites Tower, F. Ramos Street, Cruz, Cebu City",nearby_local_government_office
cebu_business_park,ChIJvegyIVuZqTMRTbqRVlFG_nQ,BPSO,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.305702,123.899948,,"Barangay Hall Building, Dionisio Jakosalem Street, Cebu City",nearby_local_government_office
cebu_business_park,ChIJVVVVhUSZqTMR7dAlMEzRMxw,Zapatera Barangay Hall,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3056738,123.8999611,3.7,"8V4X+7X8, Dionisio Jakosalem Street, Cebu City",nearby_local_government_office
cebu_business_park,ChIJNT-ySLOjqTMR0X8ElltDdHY,Golden Haven Memorial Park - Cebu Office,"[""funeral_home"", ""park"", ""cemetery"", ""point_of_interest"", ""establishment""]",10.3111932,123.8977414,4.4,"4th, Ongtiak Business Center, 65 General Maxilom Avenue, Cebu City",nearby_park
