Province,City,Barangay,Street_Subdivision,Vicinity,Classification,Zonal_Value,DO_No,Effectivity_Date,Source
,,,Zone/Barangay,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,STREETS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,AMON TRADING PORT,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ARCH REYES AVE,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,BUFFALO GOLF COURSE,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,DON MARCELO REGNER ST,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,DON MODESTA SINGSON GAISANO ST,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,EDISON ST,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,FULTON ST,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,FULTON ST,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,GORORDO AVE,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,JUANA ST,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,KAMAGONG ST,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,LA GUARDIA,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,LA GUARDIA,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,LA GUARDIA EXT,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,LA GUARDIA EXT,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,MARCONI ST,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,MOLAVE ST,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,MOLAVE ST,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PC HILLS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,RD TO BOY SCOUT CAMP,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,RD TO VILLAR RECORDING,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ROAD TO  BUSAY,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ROAD TO  BUSAY,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,RD TO GREEN VALLEY,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ROSAL ST,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,SALINAS DRIVE,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,SALINAS DRIVE,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,SALINAS DRIVE EXT,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,SUBDIVISIONS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,BEVERLY GLEN SUBD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,BEVERLY HILLS SUBD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,BEVERLY HILLS SUBD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Province,:,CEBU,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,City/Municipality,:,CEBU CITY,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Zone/Barangay,:,LAHUG(cont.),,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Zone/Barangay,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ELISA VALLEY SUBD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,GEMSVILLE SUBD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,GOLDEN VALLEY SUBD/GOLDEN SUN VALLEY,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,GOTIANUY SUBD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,MANUEL DY SUBD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,OPRA VILLAGE,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,BC HOMES (PC HOMES),:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PADGET COMPOUND ROAD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,SANJER CASVILLE SUBD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,SANSON SUBD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,SENO SUBD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,SUNSET SUBD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,UNCHUAN SUBD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,VILLALON SUBD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER SUBDIVISION,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER SUBDIVISION,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,CONDOMINIUMS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PARKING CITY CENTRAL CONDO,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PILAPIL TOWNHOMES CONDO,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,LA GUARDIA FLATS CONDO,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PARKING,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,CALYX CENTER CEBU CONDO,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PARKING,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,EDADES RESIDENCES,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PARKING,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PADGETT PLACE,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PARKING,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,MIVESA GARDEN RESIDENCES,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PARKING,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,32 SANSON,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PARKING,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,AVENIR CONDO,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,AVENIR CONDO,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,AVENIR CONDO,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER CONDOMINIUMS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER CONDOMINIUMS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER CONDOMINIUMS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,* New Street / subdivision / Condominium,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,* New Street / subdivision / Condominium,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Province,:,CEBU,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,City/ Municipality,:,CEBU CITY,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Zone/Barangay,:,LOREGA SAN MIGUEL,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Zone/Barangay,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,STREETS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER STREETS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER STREETS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,SUDIVISIONS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,VILLA SUBDIVISION,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,CORTES SUBD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,CORTES SUBD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,OTHER SUBDIVISIONS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,OTHER SUBDIVISIONS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,OTHER SUBDIVISIONS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Province,:,CEBU,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,City/Municipality,:,CEBU CITY,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Zone/Barangay,:,LUSARAN,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Zone/Barangay,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL AREAS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL AREAS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL AREAS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL AREAS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Province                     :,:,CEBU,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,City/Municipality   :,:,CEBU CITY,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Zone/Barangay,:,BARRIO  LUZ,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Zone/Barangay,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,STREETS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ACCESS ROAD TO AYALA,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ACCESS ROAD TO AYALA,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,CABANTAN ST,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Camotes Road,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER STREETS /UNNAMED STREETS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER STREETS /UNNAMED STREETS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER AREAS UNDER CMP/PROVINCIAL LOT /CITY LOT:,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,SITIO NEW ERA,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,SUBDIVISIONS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,CONDOMINIUMS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PAG-IBIG WTC TOWER,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,AYALA LIFE ASS. INC.-CONDOMINIUM,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,KEPPEL TOWER BUILDING,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PARKING SLOT,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER CONDOMINIUMS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER CONDOMINIUMS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER CONDOMINIUMS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,INDUSTRIAL AREAS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,INDUSTRIAL AREAS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,AGRICULTURAL AREAS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,* New Street),:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,* New Street),:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Province,:,CEBU,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,City/Municipality,:,CEBU CITY,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Zone/Barangay,:,MABINI,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Zone/Barangay,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL AREAS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL AREAS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL AREAS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Province,:,CEBU,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,City/Municipality,:,CEBU CITY,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Zone/Barangay,:,MABOLO (PROPER),,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Zone/Barangay,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,STREETS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,FLORES DE MAYO ST,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,GO SOTTO COMPLEX,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,(MJ CUENCO ACCESS TO AYALA),:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,MABONITES,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,S BORCES EXT,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,S OSMENA BLVD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,V COLINA ST,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER STREETS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER STREETS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER STREETS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER STREETS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Province,:,CEBU,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,City/Municipality,:,CEBU CITY,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Zone/Barangay,:,MABOLO (PROPER)(cont.),,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,Zone/Barangay,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,SUBDIVISIONS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,GETTY OIL COMPOUND,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,GOCHAN COMPOUND ROAD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,TENASAS SUBD,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER SUBDIVISION,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER SUBDIVISION,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,CONDOMINIUMS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,CEBU HOLDING CENTER,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL ASIA PROPERTIES CONDO,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PARK TOWER CONDOMINIUM I & II,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,FIRST ABACUS FINANCIAL TOWER CONDO,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,CEBU FINANCIAL TOWER,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,MONTE DE PEIDAD CONDOMINIUM,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,CEBU BUSINESS CENTER,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,CEBU BUSINESS CENTER,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,CALIX RESIDENCES,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,CALIX RESIDENCES,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,SUN VIDA TOWER,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PARKING SPACE,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,NIVIERA FRENCH CONDO,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,NIVIERA FRENCH CONDO,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PARKING SPACE,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ONE OASIS CONDO PHASE 2 BLDG. 4,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ONE OASIS CONDO PHASE 2 BLDG. 4,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PERSIMON RESIDENCES,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PERSIMON RESIDENCES,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,PERSIMON RESIDENCES,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER CONDOMINIUMS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER CONDOMINIUMS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER CONDOMINIUMS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,ALL OTHER CONDOMINIUMS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,INDUSTRIAL AREAS,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
,,,* New Street / SUBDIVISION / CONDOMINIUM,:,nan,,64-18,s 2018-12-21 00,RDO No. 81 - Cebu City North.xlsx [Sheet 5 (DO 064-18)]
