url,title,description,bedrooms,bathrooms,floor_area_sqm,street_address,city,region,latitude,longitude,amenities,price
https://www.lamudi.com.ph/property/41032-73-be0e3893c21e-e9fe-19c4d29-895f-7375,Villas For Sale in Cebu,"FOR SALE: Luxurious Mountain & Sea View Villa – Monterrazas Prime, Guadalupe, Cebu

💰 Price: ₱69,300,000 (~$1,237,500 USD*)
📍 Location: Monterrazas de Cebu, Guadalupe, Cebu City, Philippines

🌿 Experience Elevated Living at Monterrazas Prime – Legato

Step into Monterrazas Prime – Legato, where luxury meets nature and every day is framed by stunning panoramic mountain and sea views. This is more than a home—it’s a sanctuary designed for those who value sophistication, privacy, and serenity.

Imagine waking up to the gentle morning sun, overlooking Cebu’s lush landscapes and glistening coastline, all from the comfort of your own elegant villa.

📐 Property Details

Lot Area: 274 sqm (Approx. 2,948 sq ft)

Floor Area: 485 sqm (Approx. 5,222 sq ft)

Bedrooms: 4 spacious and elegantly designed rooms

Toilets & Baths: 4 modern, premium-finished bathrooms

Turnover: January 2028

Swimming Pool: Yes

🏡 Additional Features

Maid’s Room for staff or storage

Expansive Living, Dining, and Kitchen areas perfect for entertaining

2-Car Garage with secure access

Elegant, modern design with premium finishes throughout

✨ Why Monterrazas Prime – Legato?

✅ Located in Cebu’s most exclusive residential community
✅ Sweeping panoramic views of mountains, cityscape, and sea
✅ A harmonious blend of comfort, luxury, and tranquility
✅ Ideal for families, executives, and international investors seeking a high-value lifestyle property

This villa offers a rare combination of architectural excellence, prime location, and investment potential, making it a standout property in Cebu’s luxury real estate market.

📞 Schedule a Private Viewing

Experience Monterrazas Prime – Legato in person. Your dream home in Cebu awaits.

📱 Mobile | Viber: +63 992-524-----
💬 WhatsApp: https://wa.me/63992524----

📌 Disclaimer:

Price in USD is approximate and based on an exchange rate of ₱56 = $1. All prices, availability, and property details are subject to change without prior notice.



Luxury villa for sale Cebu
Monterrazas de Cebu villa
Mountain view villa Cebu
Sea view villa Guadalupe Cebu
Exclusive Cebu luxury home
Modern villa with pool Cebu
High-end residential property Cebu
Investment villa Cebu Philippines
Panoramic view home Cebu
Cebu premium real estate",4.0,4.0,485.0,"Monterrazas Prime (Phase 1), Cebu City, Cebu, Pilipinas",Cebu,Cebu,10.3232233,123.8647932,"24 hours security, Access for people with disabilities, Air conditioning, Alarm, Badminton court, Balcony, Integral kitchen, Built-in wardrobe, Garage, Cctv, Cellar, Playground, Water tank, Club House, Concierge, Deck, Drying area, Electricity, Ensuite, Entertainment room, Equipped kitchen, Fire alarm, Fire exits, Fire sprinkler system, Fireplace, Fully fenced, Function area, Garden, Gazebo, Green area, Grill, Gym, Heating, Jacuzzi, Internet, Jogging path, Library, Lounge, Multi-purpose lawn, Natural gas, Office room, Open space, Panoramic view, Yard, Powder room, Roof garden, Sauna, Security, Shops, Shower rooms, Smoke detector, Sports facilities, Storage room, Guardhouse, Swimming pool, Terrace, Service room, Video cable, Water, Wifi, Partly furnished",69300000
https://www.lamudi.com.ph/property/41032-73-69169b606427-6235-4682424b-8991-4992,Condo For Sale in Maribago,"Unit 15X Tambuli Seaside Living Tower D | Mactan Cebu 

Unit-Specific Highlights: 
•   2 beds, 2 bath, 102 SQ.M.
•   15th floor Tower D 
•   The owner is open to various payment methods.
•   Listing price is negotiable and NET (Buyer pays taxes and fees).
•   Brand new and fully-furnished unit
•   Exclusive access to the Tambuli Seaside Resort & Spa

Development-Specific Highlights: 
•   A 12-hectare beachfront development with a 4-hectare resort area.
•   200-meter white sand beach
•   5 swimming pools (lagoon, Lap, Kiddie Pool)
•   Gym, Beach Volleyball Court
•   Restaurants
•   Spa

Contact Haller International Realty, your Cebu real estate specialists, for more information on this listing and to schedule a free consultation.",2.0,2.0,102.0,"Buyong Road, Maribago, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu,Cebu,10.28986648,124.00575829,"24 hours security, Access for people with disabilities, Air conditioning, Alarm, Balcony, Integral kitchen, Built-in wardrobe, Garage, Cctv, Cellar, Playground, Water tank, Concierge, Electricity, Lift, Equipped kitchen, Fire alarm, Fire exits, Garden, Green area, Gym, Heating, Jacuzzi, Internet, Laundry room, Panoramic view, Yard, Sauna, Security, Smoke detector, Guardhouse, Swimming pool, Tennis court, Service room, Video cable, Water, Wifi, Fully furnished",19500000
https://www.lamudi.com.ph/property/41032-73-3de71b2cf718-4b7f-191fe8e-83fb-7ba3,House For Sale in Pooc,"🏡MR.TAN HOUSE ®️
in Corona del Mar Pooc, Talisay, Cebu
Price:21, 880 Million Pesos

LOT AREA: 313 SQM
FLOOR AREA:338.42SQM

🗂️DETAILS:
✅ 2 Storey Single Detached
✅ 4 Bigger Bedroom Rooms Including The Masters
✅Mr. TAN HOUSE W/ 6 Carport Option “OR“ 
✅4 Carport W/ Front Outdoor Living Area.
✅4 Bedrooms ( 3 top floor / 1 ground floor) 
✅Masters bedroom with balcony and with sliding glass doors
✅Masters bathroom with walk-in closet 
✅Two other bedrooms on each room on top floor got a sliding glass door with balcony and with T&B on each room 2nd floor 
✅Family area on second floor
✅ Formal living area 
✅OPTION W/ 4 carport Will Have A Front outdoor living area 
✅Family area on second floor
✅Another family room with sliding glass doors on the ground floor
✅Open lot area for garden 
✅Swimming pool
✅Jacuzzi that overflows to the pool
✅OPTION OF 6 carport Doesn’t Have An Outdoor Living Area 
✅Granite kitchen countertops with additional island top ,lots of kitchen cabinets including pantry 
✅Roomy outdoor kitchen area with granite countertop
✅Dining room 
✅Living area 
✅Formal living area
✅Laundry area
✅Recessed lighting 
✅Outside led lighting fixtures 
✅Garden Area or play area

🟦 35% Downpayment
🟦200K Security Deposit & NON REFUNDABLE 
🟦Just A Couple Of Months Or So And Ready for construction

Contact:
☎️0919-095-----
📩 onlinemarket----@gmail.com

#OnlineMarketCebu 
#HouseandLotCebu 
#LuxuryRealEstate 
#luxurylifestyle 
#luxuryhomes 
#luxurycars 
#luxury 
#LuxuryTravel 
#LuxuryLiving",4.0,4.0,338.0,"Corona Del Mar Subdivision Clubhouse, Talisay, Lalawigan ng Cebu, Pilipinas",Talisay,Cebu,10.2383121,123.8167307,"Balcony, Garage, Electricity, Built-in wardrobe, Equipped kitchen, Swimming pool, Garden, Partly furnished",21880000
https://www.lamudi.com.ph/property/41032-73-93ab2142a7ec-8f7e-197f957-a756-7440,Residential Lot For Sale in Cansomoroy,"Foressa Mountain Town: A Scenic Estate in Balamban, Cebu




About Foressa Mountain Town

Foressa Mountain Town is a premier residential lot development located in the serene highlands of Cansomoroy, Balamban, Cebu. This 300-hectare mountain estate offers a rare blend of modern living and nature-inspired experiences. Divided into five thoughtfully designed phases—Light, Water, Earth, Air, and Wood—Foressa Mountain Town presents a lifestyle of adventure, relaxation, and sustainability.




Foressa Mountain Town offers an exclusive selection of lot types, each tailored to distinct tastes and needs:


  Regular Lot – Ideal for families seeking practical spaces

  Avenue Lot – Positioned along the main roads, providing easy access to amenities

  Hillside Lot – Elevated lots offering breathtaking views

  Parkside Premium Lot – Situated near pocket parks for a tranquil setting

  Riverside Ridge Lot – Lots along water features, ideal for nature lovers





Features and Amenities

Outdoor amenities include:


  Town Center

  Hiking and Biking Trails

  Pet Park

  Diamond Park Pool and Pavilion

  Camping Grounds

  Pocket Parks





With extensive trails, scenic views, and recreational spaces, Foressa Mountain Town provides a lifestyle focused on wellness and outdoor living.




Why Foressa Mountain Town Is a Perfect Residential Option In Cebu

Foressa Mountain Town stands as a testament to Aboitiz Land’s vision of sustainable development, providing residents with an unparalleled lifestyle where adventure and modern living meet. Its expansive lot offerings, outdoor amenities, and proximity to nature make it ideal for those seeking a healthier, more active lifestyle. Designed with sustainability and privacy in mind, Foressa encourages walking, biking, and community engagement.




Location

Foressa Mountain Town is located in Cansomoroy, Balamban, Cebu. It sits along the scenic Transcentral Highway, offering residents spectacular views and a peaceful environment while remaining close to essential establishments and Cebu’s growing industrial zones.




How to Get to Foressa Mountain Town

The community is easily accessible from Cebu City, just one hour away via the Transcentral Highway. The drive offers scenic views of the highlands and provides a refreshing break from the hustle and bustle of the city. The location is ideal for those looking for a quick weekend escape or a permanent residence away from urban noise.




Financing Options

Foressa Mountain Town provides multiple payment schemes, making it accessible to different buyers. Bank financing is available via the accredited banks below:


  BPI

  BDO

  Metrobank

  Maybank

  UnionBank

  RCBC

  EastWest





Whether you seek adventure, tranquility, or a sound investment, Foressa Mountain Town offers flexible financing terms to suit your needs.




HLURB LTS No. 31081",,,770.0,"FQG6+GPV, Balamban, Cebu, Philippines",Balamban,Cebu,10.4759359,123.7613916,,8000000
https://www.lamudi.com.ph/property/41032-73-578a7f5b05e-3940-36bfafb9-abce-4664,Condo For Sale in Cebu,"𝟮-𝘀𝘁𝗼𝗿𝗲𝘆 Corner Penthouse Unit
🚶‍♀️ *𝙟𝙪𝙨𝙩 𝙬𝙖𝙡𝙠𝙞𝙣𝙜 𝙙𝙞𝙨𝙩𝙖𝙣𝙘𝙚 𝙩𝙤:
🔰Ayala Center (Cebu Business Park)
🔰SM City Cebu
🔰Cebu IT Park
with 180° view of the Sea, Mountain, and City

𝐌𝐚𝐛𝐨𝐥𝐨 𝐆𝐚𝐫𝐝𝐞𝐧 𝐅𝐥𝐚𝐭𝐬 𝐛𝐲 𝐏𝐫𝐢𝐦𝐚𝐫𝐲 𝐇𝐨𝐦𝐞𝐬

💯𝙍𝙚𝙖𝙨𝙤𝙣𝙨 𝙩𝙤 𝙄𝙣𝙫𝙚𝙨𝙩:
1. Very Convenient Location (walking distance to SM & Ayala)
2. High Resell/Rental Potential
3. Developed by Primary Homes (Trusted Developer)
4. Very Good Business for Rental/AirBNB
5. Good Long Term Investment

💯𝘾𝙤𝙢𝙥𝙡𝙚𝙩𝙚 𝘼𝙢𝙚𝙣𝙞𝙩𝙞𝙚𝙨:
1. Infinity Pool at the 17th Floor
2. Gym
3. Jogging Path
4. Roof deck Lounge
5. Function Rooms
6. Zen Gardens on 3rd, 15th and 24th Floor
7. Play Area for Kids
8. Laundry, SPA, Grocery Store, and Coffee Shop on the Ground Floor


🔰 Unit 2407 (Corner Penthouse 2 Storey Loft) 
Airbnb Link: https://www.airbnb.com/rooms/40212663?source_impression_id=p3_1635838735_Mux%2FByoIB2DsmWbf&guests=1&adul----
Fully Furnished (Facing East) Floor Area: 57sqm approx
Current Price: Php10M
Special Offer NOW: P8.5M only
*𝙎𝙥𝙚𝙘𝙞𝙖𝙡 𝙊𝙛𝙛𝙚𝙧:  P200k discount for Cash Buyer

Option 2: P3.5M payable to owner. P5M inhouse financing with only ID and PDC required from developer. Title directly processed to your name. 🙂",1.0,2.0,57.0,"Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3156992,123.8854366,"Air conditioning, Alarm, Balcony, Built-in wardrobe, Garage, Cellar, Electricity, Equipped kitchen, Fireplace, Heating, Integral kitchen, Internet, Jacuzzi, Natural gas, Office room, Panoramic view, Service room, Terrace, Video cable, Water, Water tank, Yard, Playground, Concierge, Access for people with disabilities, Garden, Grill, Guardhouse, Gym, Library, Lift, Roof garden, Sauna, Security, Swimming pool, Tennis court, Fully furnished",8500000
https://www.lamudi.com.ph/property/41032-73-b395f7bf0f88-6411-37c86956-a330-42c8,Land For Sale in Pooc,"Corona Del Mar Subdivision Pooc Talisay
Lot for Sale
Dead end lot
Rotonda

410sqm at 7.4M 
buyer will shoulder transfer taxes",,,410.0,"6RR9+CP Talisay, Cebu, Philippines",Talisay,Cebu,10.241117,123.819307,"Garage, Playground, Security, Swimming pool",7400000
https://www.lamudi.com.ph/property/41032-73-4cbb1b99e61b-4979-81ae47a8-a6d7-4cf2,House For Sale in Banawa,"Lot Area: 468 SqM
Floor Area: 298 SqM
Selling Price: Php 40,084,000 nett
Reservation Fee: Php 200K
Above all, this is a high-end house, ready-built

The Midlands residence is the home you truly deserve. Therefore, Ultra-spacious and designed to integrate modern and luxurious design concepts that embody timeless style.

House Specs

LOT AREA: 247 to 419 sq. meters
FLOOR AREA: 253 to 400 sq. meters
BEDROOMS: 4 BR
BATHROOMS: 4 T&B
GARAGE: 2 to the 4-car garage
TOTAL UNITS: 51
UNITS AVAILABLE: 4
Amenities
Landscaped Entrance
Elegant Guardhouse w/tower
Park & Playground
Concrete roads with signage
Cemented sidewalk w/ street lights
Cemented curbs & gutters
Underground drainage system
10 meters wide tree-line.access road
Electrical & water supply
Perimeter fence
Tennis court
Basketball court
Jogging trails surround w/.benches
Multipurpose hall w/ admin.office
Telephone & Cable lines

Prices and details are subject to change without prior notice.
For more info, kindly email or call us, for the latest updates.
You may visit: www.realtynetwork.ph/property/house-for-sale-in-the-midlands-at-casa-ros----",4.0,4.0,400.0,"Arcenas Estate R. Arcenas Street, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.309521,123.876054,"Air conditioning, Alarm, Balcony, Garage, Electricity, Equipped kitchen, Fireplace, Internet, Video cable, Water, Garden, Guardhouse, Lift, Security, Fully furnished",40084000
https://www.lamudi.com.ph/property/41032-73-5fca4ac5854-ba86-36a390e9-b158-2032,Warehouse For Sale in Tabla,"Warehouse For Sale In Consolacion, Cebu 

Area: 2.6Hectares
Price: P530M  ( Package Price ) Slight Negotiable 
Along the Road
Flood Free Area 
3-phase Electricity Ready
7 Units Warehouse (  FA : 2,000sq.m per unit ) 
Offices / Residential Quarter 
Titled 

Deal only to Licensed Real Estate Practitioner 
Broker She Manalang
PRC License No. 0035033
Polaris Realty & Development",,,26000.0,"Consolacion, Cebu, Pilipinas",Liloan,Cebu,10.4367842,123.9415518,Partly furnished,530000000
https://www.lamudi.com.ph/property/41032-73-38dc0dd63d97-a052-d83368b6-ad46-48a2,Land For Sale in Kalubihan,"Lot Area: 1,195 SqM
Density: FAR 7 (max Gross Floor Area of 8,365 sqm)

Ayala Land Estate
The Ayala Land Estates Group (ALEI) is the business group of Ayala Land, Inc. (ALI). Therefore, the Philippine’s leading developer of sustainable estates. For instance, laying the foundation, the vision and well thought-out masterplan, ALEI integrates a diverse mix of properties such as residential, retail, office, hotels, and leisure developments, that support local economic growth and nation-building.

Therefore, A 17.5-hectare estate developed in partneship with AboitizLand. Gatewalk Central is envisioned to be the city's new dynamic core. Therfore, easily accessible through national roads - Lopez Jaena St. and M. Logarta Ave.

Near Establishments:
S&R Memberhisp Shopping
Ayala Malls Gatewalk Central
SM Hypermarket Cebu
4 kms from Cebu’s Ferry Terminal
10 km from Mactan International Airport

Prices and details are subject to change without prior notice.
For more info, kindly email or call us, for the latest updates.
You may visit www.realtynetwork.ph/property/commercial-lot-for-sale-near-sm-c----",,,1195.0,"M. Logarta Ave, Lungsod ng Cebu, Lalawigan ng Cebu, Philippines",Cebu,Cebu,10.3,123.9,"Garage, Playground, Garden, Grill, Security",Request Details
https://www.lamudi.com.ph/property/41032-73-42f42ff6c64-3c20-1976c68-8f39-7e4a,Condo For Sale in Cebu,"Fully furnished 2 Bedroom condominium unit at Marco Polo Residences, Cebu City.




This particular unit is located on the 17th floor of Tower 1. It is a corner unit with magnificent views of the city and sea.




If you want to schedule a viewing for this unit, please do not hesitiate to message me.




Thank you and God bless.




Please note that aside from the price, all taxes pertaining for the transfer of the title is on buyer's account (cap gains tax, documentary stamp tax, registration fees, transfer tax, notarial fees, etc.)",2.0,2.0,88.0,"1119 Middle Nivel Hills Rd, Cebu City, 6000 Cebu, Philippines",Cebu,Cebu,10.342605,123.896352,"Air conditioning, Basketball court, Built-in wardrobe, Garage, Cctv, Concierge, Fire exits, Garden, Green area, Gym, Jogging path, Lift, Lounge, Open space, Smoke detector, Swimming pool, 24 hours security, Yard, Playground, Internet, Security, Tennis court",15000000
https://www.lamudi.com.ph/property/41032-73-91f8dea46a5a-359e-c888ca21-b91c-43f6,Condo For Sale in Punta Engaño,"Fully renovated by Designer Vito Selma, this two-story 200 sq m penthouse is located in Movenpick Residences in Punta Engaño, Mactan on the 15th and 16th floor. This furnished 3 bedroom, 3 bathroom, 3 balcony unit comes with a bonus staff room and staff bathroom and offers breathtaking views south towards Olango Island, along the Mactan shoreline, and southwest facing the sunset and Cebu City. This unit is a must see. Calm natural colors, carefully curated designer furniture pieces and artwork, and breathtaking ocean and city views will instantly captivate you. Your home is move in ready, and all furniture, artwork, and appliances are included.
Leave your curtains open to wake up to sun-kissed mornings instead of using an alarm clock and then take a swim in the ocean downstairs before starting your day. This is the perfect property for someone looking to live a beach lifestyle, while still maintaining modern comforts, reasonable access to the city (17 km to Ayala Center), and close proximity to the international airport (9 km).
Please see this feature by Lifestyle Asia: https://lifestyleasia-onemega.com/glimpse-of-home-the-seaside-house-of-vito-se----
Don’t forget to view the 360 virtual tour so that you can walk through and explore and get a better feel for the space. Contact us to see if this unit is the right fit for you.",3.0,3.0,200.0,"Mövenpick Cebu, Lapu-Lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu,Cebu,10.3100786,124.0233764,"24 hours security, Access for people with disabilities, Air conditioning, Alarm, Balcony, Integral kitchen, Built-in wardrobe, Garage, Cctv, Cellar, Playground, Water tank, Concierge, Electricity, Lift, Equipped kitchen, Fire alarm, Fire exits, Garden, Gym, Jacuzzi, Internet, Laundry room, Multipurpose room, Panoramic view, Yard, Sauna, Security, Smoke detector, Guardhouse, Swimming pool, Terrace, Service room, Water, Wifi, Fully furnished",30000000
https://www.lamudi.com.ph/property/41032-73-42d829920384-1fd4-19caa0b-ba8f-7685,Condo For Sale in Cebu,"Citylights Gardens
Location: Lahug, Cebu CIty

Bedroom: 3
Toilet & Bath: 2
Floor Area: 140 sqm
Sale: Php 18.5M",3.0,2.0,140.0,"Citylights Garden Tower 3, City Lights, Busay, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3464116,123.8978353,"24 hours security, Balcony, Gym, Swimming pool, Fully furnished",18500000
https://www.lamudi.com.ph/property/41032-73-eecf87b81e5-6fc1-19860d8-aa6e-72a2,Condo For Sale in Lahug,"Affordable 1 Bedroom Corner Unit Beside IT Park for Sale

Residencia Edades Condominium

Beside IT Park
Close to USP
Near Aeronautics School
Near restaurants, Bars
Walking distance to main road Salinas Drive

1 Bedroom
24.28sqm
Unfurnished

Php 2,490,000.00
Spot Cash
Net of Taxes to Seller

Building Amenity:
Roof Deck

Condominium Dues
1680 per month",1.0,1.0,24.0,"Saint Lawrence, Lahug, Cebu City, Cebu, Central Visayas, PHL",Cebu,Cebu,10.32993482,123.9026736,"Lift, Fire alarm, Fire exits, Unfurnished",2490000
https://www.lamudi.com.ph/property/41032-73-1faab811cd85-a747-c5e37cbc-b70f-4ab4,Condo For Sale in Maribago,"Unit 9X Tambuli Seaside Living | Mactan Cebu

Unit-Specific Highlights: 
•  Studio, 1-bath, 36.5 SQ.M., with 1 balcony
•  9th floor
•  The owner is open to various payment methods.
•  Listing price is NET (buyer pays taxes and fees).

Development-Specific Highlights: 
•  A 12-hectare  beachfront development with a 4-hectare resort area.
•  200-meter white sand beach
•  5 swimming pools (lagoon, Lap, Kiddie Pool)
•  Gym, Beach Volleyball Court
•  Restaurants
•  Spa

Contact Haller International Realty, your Cebu real estate specialists, for more information on this listing and to schedule a free consultation.",,1.0,37.0,"Buyong Road, Maribago, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu,Cebu,10.28986648,124.00575829,"24 hours security, Access for people with disabilities, Air conditioning, Alarm, Balcony, Integral kitchen, Built-in wardrobe, Garage, Cctv, Playground, Water tank, Concierge, Electricity, Lift, Equipped kitchen, Fire alarm, Fire exits, Garden, Grill, Gym, Heating, Internet, Panoramic view, Sauna, Security, Guardhouse, Swimming pool, Tennis court, Terrace, Service room, Video cable, Water, Partly furnished",6500000
https://www.lamudi.com.ph/property/41032-73-a340b1ebdbe8-b16b-19c56ca-a69a-7287,Residential Lot For Sale in Cebu,"‼️ PRIME LOT FOR SALE IN BEVERLY HILLS, LAHUG – CEBU CITY ‼️
Exclusive Residential Investment | Prestigious Cebu Address

📍 Location: Beverly Hills Subdivision, Lahug, Cebu City, Philippines

🌿 Build Your Dream Luxury Home in Beverly Hills

Own a rare 785 sqm (approx. 8,450 sq ft) fully fenced residential lot in one of Cebu City’s most elite and established subdivisions — Beverly Hills, Lahug.

Known for its peaceful environment, elevated terrain, cool breeze, and upscale neighborhood, Beverly Hills remains a top choice for executives, business owners, and international investors seeking exclusivity and long-term property appreciation.

Whether you're planning to build a modern architectural masterpiece or secure land in a high-value area, this property is a smart investment.

📐 Property Details

✔ Lot Area: 785 sqm (Approx. 8,450 sq ft)
✔ Fully Fenced
✔ Ideal for Luxury Residential Development
✔ Located in a Secure, Gated Community

💰 Price

₱80,000 per sqm (Negotiable)
Total Price: ₱62,800,000
Approx. $1,121,000 USD (Estimated at ₱56 = $1; subject to exchange rate)

🌟 Why Invest in Beverly Hills, Lahug?

✅ Prestigious and highly sought-after address
✅ Peaceful elevated location with city accessibility
✅ Minutes to Cebu IT Park and Ayala Center Cebu
✅ Strong capital appreciation potential
✅ Limited lot availability in the area

Properties in Beverly Hills are rarely available — making this a prime opportunity for serious buyers.

📞 Contact for Private Viewing

Serious inquiries only. Schedule your site visit today.

📱 Mobile | Viber: +63 992-524-----
💬 WhatsApp: https://wa.me/63992524----

📌 Disclaimer:

Price is negotiable and subject to change without prior notice. USD equivalent is approximate and may vary depending on exchange rate. Lot measurements are approximate and should be independently verified by the buyer. Availability subject to prior sale.


Beverly Hills Cebu lot for sale
Lot for sale Lahug Cebu City
Luxury residential lot Cebu
Prime subdivision lot Cebu
High-end property Cebu City
Investment land Lahug Cebu
Fenced lot Cebu Philippines
Exclusive subdivision Cebu",,,785.0,"Beverly Hills Lahug Cebu City, Unnamed Road, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu,Cebu,10.3331125,123.8896094,,62800000
https://www.lamudi.com.ph/property/41032-73-68a7a75c9688-bd12-b6c4f338-aea0-4ca3,Land For Sale in Cebu,"Priveya Hills is a Premier and Exclusive Residential Community that offers wide-open spaces on a natural valley terrain located in Talamban Cebu City. It is a private neighborhood for the Privileged few who value a Prime Investment.

WHY AT PRIVEYA?
Robust Value Appreciation
Favorably Location
Low Density
Safe and Exclusive
Superior Masterplan

Details:
Lot area ranges: 458 sq.m -878 sq.m
Phase 1: 
Lot Area: 613 sq.m (18,473,000)
Lot Area: 727 sq.m (22,426,000)
Phase 2: 
Lot Area: 750 sq.m (22,827,000)
Phase 3:
Lot Area: 443 sq.m (13,350,000)
Lot Area: 486 sq.m (14,645,000)
Lot Area: 558 sq.m (16,816,000)
Lot Area: 593 sq.m (18,138,000)
Lot Area: 739 sq.m (22,603,000)

Payment Scheme:
Reservation: 100,000
10% DP spread over 24 months, 80% balance through Bank Financing.

Key Amenities:
Clubhouse
Swimming Pool
North & South Park
Jogging Trails
Multi-purpose covered court
Conference Hall

FOR INQUIRIES AND ASSISTANCE PLEASE FEEL FREE TO CALL.",,,613.0,"15c Turquoise St, Cebu City, Cebu, Philippines",Cebu,Cebu,10.36171,123.911374,"Security, Panoramic view, Swimming pool, Garage",18473000
https://www.lamudi.com.ph/property/41032-73-c74dc8fedae5-615-542d705d-933e-4d08,Commercial For Sale in Tipolo,"Lot Area: 2,004 SqM
Road Frontage: 31.45 SqM
Selling Price: Php 45K / per SqM nett

Clean Title With existing warehouse
Suitable for industrial or commercial use.
Approx. 500 SqM commissary & office spaces.
Previously used as a commissary, equipment not included.

Open-type bodega structure-sustained some roof damage from the typhoon.
Located only a few minutes away from the pier, with access thru Mandaue Highway & Hernan Cortes Streets.
Also strategically located near most malls in Cebu such as Ayala Center Cebu, SM City Cebu, JCenter, Parkmall, Oakridge IT Park, etc.

Buyer Pays:
Capital Gain tax     6%
Docs stamp.           1.5%
Registration            .5%
Transfer                  .5%
Notarial fee
Processing of the title

Prices and details are subject to change without prior notice.
For more info, kindly email or call us, for the latest updates.
You may visit www.realtynetwork.ph/property/2000-sqm-industrial-factory-in-tipolo-mandaue-city-for-s----",,,2004.0,"Tipolo, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue,Cebu,10.3286455,123.9306138,"Air conditioning, Garage, Security",90180000
https://www.lamudi.com.ph/property/41032-73-e7cbced7d748-6a9b-1973987-a08c-803b,Condo For Sale in Lahug,"For Rent or For Sale: 32 Sanson by Rockwell Buri Tower, Lahug

Unit Type: Two Bedrooms with Two Toilet and Bath
Area:  82 square meters
Floor level: 5th
Interiors: fully-furnished
Parking: one slot

Rental Rate: PHP95,000 per month
Inclusions : WiFi, Parking, Condo Dues
1 year minimum contract 
Two months Security Deposit + Two Months Advance Rental

Price: PHP24.9M 
Taxes and Fees : exclusive

!Highlights!
with Maid’s room with t&b
with Balcony 
1 parking slot
Fully Furnished

For inquiries and viewing, please contact: 
Gregor Pausanos
PRC Real Estate Broker Lic. No. 0005300
+63-917-5-999----

+63-923-4076---- (Viber, WhatsApp, WeChat, Telegram)
----@cebuinvestment.com

Christie Dagatan Pausanos
PRC Real Estate Broker Lic. No. 5311
+63-917-555----- 

#32Sanson #32sanson #32sansons #32sansonroad #32sansoncebu #32sansonrockwell #32sansonbyrockwell #32sansonsbyrockwell #32sansonbyrockwellcebu #32sansonatrockwellcebu #32sansoncondo #32sansoncebuph #32sansoncondocebu #32sansoncondoincebu #32sansonbyrockwell #32sansonby #rockwellcebu #rockwellcebuph #rockwellcebucity #rockwellcebu32sanson #rockwellcebuphilippines",2.0,2.0,82.0,"Sanson Road, Lahug, Cebu City, Cebu, Central Visayas, PHL",Cebu,Cebu,10.33293,123.8949,"Garage, Playground, Gym, Security, Swimming pool, Tennis court, Fully furnished",95000/month
https://www.lamudi.com.ph/property/41032-73-31c30094bac8-e223-1976466-a104-7255,Condo For Sale in Agus,"PRIMEWORLD DISTRICT - TOWER P
 1BR W/ BALCONY
 Property Type: Condominium
 Turnover Condition: Semi-furnished
 

 Primeworld District
 Resort-style community in Brgy. Agus, Lapu-Lapu City, Mactan, Cebu
 

 Primeworld believes that every Filipino deserves a good life, starting with a good home. We have made it our mission to develop quality homes in safe communities where Filipinos can thrive and live a good life.
 Established in 2010 as a pocket housing developer, Primeworld has evolved into a full-grown housing development firm with market presence across key cities in the Philippines.
 Our very own humble beginnings and recognition of the aspirations of the simple Filipino to own a place to live in drive us to aggressively develop housing projects to augment the backlog in the country. We now have projects in the pipeline in at least six other provinces locally, and we have been working hard to design and build homes with superior craftsmanship for the satisfaction and peace if mind of our homeowners.
 

 Address: Ibabao-Gisi-Agus Rd., Brgy. Agus, Lapu-Lapu City, Cebu
 HLURB LTS Nos. 034461 (Tower P) | LS-R07-22-005 (Tower H)
 Year Built: 2019 (Tower P) | 2021 (Tower H)
 Project Completion Date: April 2023 (Tower P) | April 2024 (Tower H)
 Total No. of Buildings: 6",1.0,1.0,25.0,"Agus Road, Marigondon, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu,Cebu,10.28410958,123.97552209,"Balcony, Cctv, Concierge, Deck, Fire exits, Fire sprinkler system, Gym, Lift, Lounge, Swimming pool, 24 hours security, Partly furnished",4468775
